movement_id,date,store_id,product_id,movement_type,quantity,reason
MOV_SALE_20260611_STR002_PRD003,2026-06-11,STR002,PRD003,SALE,-1,Customer Sale Transaction
MOV_SALE_20260612_STR002_PRD003,2026-06-12,STR002,PRD003,SALE,-1,Customer Sale Transaction
MOV_SALE_20260621_STR002_PRD003,2026-06-21,STR002,PRD003,SALE,-3,Customer Sale Transaction
MOV_SALE_20260627_STR002_PRD003,2026-06-27,STR002,PRD003,SALE,-1,Customer Sale Transaction
MOV_SALE_20260629_STR002_PRD003,2026-06-29,STR002,PRD003,SALE,-3,Customer Sale Transaction
MOV_SALE_20260630_STR002_PRD003,2026-06-30,STR002,PRD003,SALE,-1,Customer Sale Transaction
MOV_SALE_20260701_STR002_PRD003,2026-07-01,STR002,PRD003,SALE,-2,Customer Sale Transaction
MOV_SALE_20260703_STR002_PRD003,2026-07-03,STR002,PRD003,SALE,-1,Customer Sale Transaction
MOV_SALE_20260709_STR002_PRD003,2026-07-09,STR002,PRD003,SALE,-2,Customer Sale Transaction
MOV_SALE_20260710_STR002_PRD003,2026-07-10,STR002,PRD003,SALE,-1,Customer Sale Transaction
MOV_SALE_20260718_STR002_PRD003,2026-07-18,STR002,PRD003,SALE,-3,Customer Sale Transaction
MOV_SALE_20260725_STR002_PRD003,2026-07-25,STR002,PRD003,SALE,-3,Customer Sale Transaction
MOV_SALE_20260727_STR002_PRD003,2026-07-27,STR002,PRD003,SALE,-2,Customer Sale Transaction
MOV_SALE_20260728_STR002_PRD003,2026-07-28,STR002,PRD003,SALE,-3,Customer Sale Transaction
MOV_PURCH_20260731_STR002_PRD003,2026-07-31,STR002,PRD003,PURCHASE,20,Supplier Replenishment Shipment
MOV_SALE_20260805_STR002_PRD003,2026-08-05,STR002,PRD003,SALE,-2,Customer Sale Transaction
MOV_SALE_20260806_STR002_PRD003,2026-08-06,STR002,PRD003,SALE,-2,Customer Sale Transaction
MOV_SALE_20260808_STR002_PRD003,2026-08-08,STR002,PRD003,SALE,-1,Customer Sale Transaction
MOV_SALE_20260809_STR002_PRD003,2026-08-09,STR002,PRD003,SALE,-2,Customer Sale Transaction
MOV_SALE_20260815_STR002_PRD003,2026-08-15,STR002,PRD003,SALE,-1,Customer Sale Transaction
MOV_SALE_20260819_STR002_PRD003,2026-08-19,STR002,PRD003,SALE,-2,Customer Sale Transaction
MOV_SALE_20260821_STR002_PRD003,2026-08-21,STR002,PRD003,SALE,-2,Customer Sale Transaction
MOV_SALE_20260823_STR002_PRD003,2026-08-23,STR002,PRD003,SALE,-3,Customer Sale Transaction
MOV_PURCH_20260825_STR002_PRD003,2026-08-25,STR002,PRD003,PURCHASE,20,Supplier Replenishment Shipment
MOV_SALE_20260828_STR002_PRD003,2026-08-28,STR002,PRD003,SALE,-1,Customer Sale Transaction
MOV_ADJ_20260903_STR002_PRD003,2026-09-03,STR002,PRD003,ADJUSTMENT,-16,Audit Balance Alignment
MOV_INIT_STR002_PRD004,2026-06-06,STR002,PRD004,OPENING,51,Opening Inventory Balance
MOV_SALE_20260606_STR002_PRD004,2026-06-06,STR002,PRD004,SALE,-2,Customer Sale Transaction
MOV_SALE_20260609_STR002_PRD004,2026-06-09,STR002,PRD004,SALE,-3,Customer Sale Transaction
MOV_SALE_20260613_STR002_PRD004,2026-06-13,STR002,PRD004,SALE,-1,Customer Sale Transaction
MOV_SALE_20260614_STR002_PRD004,2026-06-14,STR002,PRD004,SALE,-1,Customer Sale Transaction
MOV_SALE_20260616_STR002_PRD004,2026-06-16,STR002,PRD004,SALE,-2,Customer Sale Transaction
MOV_SALE_20260619_STR002_PRD004,2026-06-19,STR002,PRD004,SALE,-3,Customer Sale Transaction
MOV_SALE_20260621_STR002_PRD004,2026-06-21,STR002,PRD004,SALE,-2,Customer Sale Transaction
MOV_SALE_20260626_STR002_PRD004,2026-06-26,STR002,PRD004,SALE,-1,Customer Sale Transaction
MOV_SALE_20260628_STR002_PRD004,2026-06-28,STR002,PRD004,SALE,-1,Customer Sale Transaction
MOV_SALE_20260629_STR002_PRD004,2026-06-29,STR002,PRD004,SALE,-1,Customer Sale Transaction
MOV_SALE_20260702_STR002_PRD004,2026-07-02,STR002,PRD004,SALE,-1,Customer Sale Transaction
MOV_SALE_20260705_STR002_PRD004,2026-07-05,STR002,PRD004,SALE,-3,Customer Sale Transaction
MOV_SALE_20260706_STR002_PRD004,2026-07-06,STR002,PRD004,SALE,-3,Customer Sale Transaction
MOV_SALE_20260710_STR002_PRD004,2026-07-10,STR002,PRD004,SALE,-3,Customer Sale Transaction
MOV_SALE_20260712_STR002_PRD004,2026-07-12,STR002,PRD004,SALE,-3,Customer Sale Transaction
MOV_SALE_20260714_STR002_PRD004,2026-07-14,STR002,PRD004,SALE,-1,Customer Sale Transaction
MOV_SALE_20260719_STR002_PRD004,2026-07-19,STR002,PRD004,SALE,-2,Customer Sale Transaction
MOV_SALE_20260723_STR002_PRD004,2026-07-23,STR002,PRD004,SALE,-2,Customer Sale Transaction
MOV_SALE_20260725_STR002_PRD004,2026-07-25,STR002,PRD004,SALE,-3,Customer Sale Transaction
MOV_SALE_20260726_STR002_PRD004,2026-07-26,STR002,PRD004,SALE,-2,Customer Sale Transaction
MOV_SALE_20260728_STR002_PRD004,2026-07-28,STR002,PRD004,SALE,-1,Customer Sale Transaction
MOV_SALE_20260729_STR002_PRD004,2026-07-29,STR002,PRD004,SALE,-2,Customer Sale Transaction
MOV_PURCH_20260731_STR002_PRD004,2026-07-31,STR002,PRD004,PURCHASE,20,Supplier Replenishment Shipment
MOV_SALE_20260803_STR002_PRD004,2026-08-03,STR002,PRD004,SALE,-3,Customer Sale Transaction
MOV_SALE_20260804_STR002_PRD004,2026-08-04,STR002,PRD004,SALE,-2,Customer Sale Transaction
MOV_SALE_20260805_STR002_PRD004,2026-08-05,STR002,PRD004,SALE,-3,Customer Sale Transaction
MOV_SALE_20260815_STR002_PRD004,2026-08-15,STR002,PRD004,SALE,-3,Customer Sale Transaction
MOV_SALE_20260819_STR002_PRD004,2026-08-19,STR002,PRD004,SALE,-1,Customer Sale Transaction
MOV_SALE_20260822_STR002_PRD004,2026-08-22,STR002,PRD004,SALE,-1,Customer Sale Transaction
MOV_PURCH_20260825_STR002_PRD004,2026-08-25,STR002,PRD004,PURCHASE,20,Supplier Replenishment Shipment
MOV_SALE_20260826_STR002_PRD004,2026-08-26,STR002,PRD004,SALE,-1,Customer Sale Transaction
MOV_SALE_20260827_STR002_PRD004,2026-08-27,STR002,PRD004,SALE,-2,Customer Sale Transaction
MOV_SALE_20260828_STR002_PRD004,2026-08-28,STR002,PRD004,SALE,-1,Customer Sale Transaction
MOV_SALE_20260901_STR002_PRD004,2026-09-01,STR002,PRD004,SALE,-3,Customer Sale Transaction
MOV_SALE_20260903_STR002_PRD004,2026-09-03,STR002,PRD004,SALE,-2,Customer Sale Transaction
MOV_ADJ_20260903_STR002_PRD004,2026-09-03,STR002,PRD004,ADJUSTMENT,-8,Audit Balance Alignment
MOV_INIT_STR002_PRD005,2026-06-06,STR002,PRD005,OPENING,62,Opening Inventory Balance
MOV_SALE_20260610_STR002_PRD005,2026-06-10,STR002,PRD005,SALE,-3,Customer Sale Transaction
MOV_SALE_20260612_STR002_PRD005,2026-06-12,STR002,PRD005,SALE,-2,Customer Sale Transaction
MOV_SALE_20260613_STR002_PRD005,2026-06-13,STR002,PRD005,SALE,-2,Customer Sale Transaction
MOV_SALE_20260614_STR002_PRD005,2026-06-14,STR002,PRD005,SALE,-1,Customer Sale Transaction
MOV_SALE_20260620_STR002_PRD005,2026-06-20,STR002,PRD005,SALE,-2,Customer Sale Transaction
MOV_SALE_20260625_STR002_PRD005,2026-06-25,STR002,PRD005,SALE,-2,Customer Sale Transaction
MOV_SALE_20260702_STR002_PRD005,2026-07-02,STR002,PRD005,SALE,-2,Customer Sale Transaction
MOV_SALE_20260705_STR002_PRD005,2026-07-05,STR002,PRD005,SALE,-1,Customer Sale Transaction
MOV_SALE_20260706_STR002_PRD005,2026-07-06,STR002,PRD005,SALE,-3,Customer Sale Transaction
MOV_SALE_20260708_STR002_PRD005,2026-07-08,STR002,PRD005,SALE,-2,Customer Sale Transaction
MOV_SALE_20260710_STR002_PRD005,2026-07-10,STR002,PRD005,SALE,-2,Customer Sale Transaction
MOV_SALE_20260712_STR002_PRD005,2026-07-12,STR002,PRD005,SALE,-1,Customer Sale Transaction
MOV_SALE_20260715_STR002_PRD005,2026-07-15,STR002,PRD005,SALE,-3,Customer Sale Transaction
MOV_SALE_20260719_STR002_PRD005,2026-07-19,STR002,PRD005,SALE,-2,Customer Sale Transaction
MOV_SALE_20260723_STR002_PRD005,2026-07-23,STR002,PRD005,SALE,-3,Customer Sale Transaction
MOV_SALE_20260802_STR002_PRD005,2026-08-02,STR002,PRD005,SALE,-2,Customer Sale Transaction
MOV_SALE_20260813_STR002_PRD005,2026-08-13,STR002,PRD005,SALE,-3,Customer Sale Transaction
MOV_SALE_20260825_STR002_PRD005,2026-08-25,STR002,PRD005,SALE,-1,Customer Sale Transaction
MOV_PURCH_20260825_STR002_PRD005,2026-08-25,STR002,PRD005,PURCHASE,20,Supplier Replenishment Shipment
MOV_SALE_20260827_STR002_PRD005,2026-08-27,STR002,PRD005,SALE,-3,Customer Sale Transaction
MOV_SALE_20260828_STR002_PRD005,2026-08-28,STR002,PRD005,SALE,-2,Customer Sale Transaction
MOV_SALE_20260830_STR002_PRD005,2026-08-30,STR002,PRD005,SALE,-1,Customer Sale Transaction
MOV_SALE_20260831_STR002_PRD005,2026-08-31,STR002,PRD005,SALE,-2,Customer Sale Transaction
MOV_SALE_20260902_STR002_PRD005,2026-09-02,STR002,PRD005,SALE,-1,Customer Sale Transaction
MOV_ADJ_20260903_STR002_PRD005,2026-09-03,STR002,PRD005,PURCHASE,3,Audit Balance Alignment
MOV_INIT_STR002_PRD006,2026-06-06,STR002,PRD006,OPENING,135,Opening Inventory Balance
MOV_SALE_20260606_STR002_PRD006,2026-06-06,STR002,PRD006,SALE,-2,Customer Sale Transaction
MOV_SALE_20260607_STR002_PRD006,2026-06-07,STR002,PRD006,SALE,-3,Customer Sale Transaction
MOV_SALE_20260608_STR002_PRD006,2026-06-08,STR002,PRD006,SALE,-2,Customer Sale Transaction
MOV_SALE_20260611_STR002_PRD006,2026-06-11,STR002,PRD006,SALE,-2,Customer Sale Transaction
MOV_SALE_20260612_STR002_PRD006,2026-06-12,STR002,PRD006,SALE,-4,Customer Sale Transaction
MOV_SALE_20260613_STR002_PRD006,2026-06-13,STR002,PRD006,SALE,-5,Customer Sale Transaction
MOV_SALE_20260615_STR002_PRD006,2026-06-15,STR002,PRD006,SALE,-3,Customer Sale Transaction
MOV_SALE_20260616_STR002_PRD006,2026-06-16,STR002,PRD006,SALE,-3,Customer Sale Transaction
MOV_SALE_20260617_STR002_PRD006,2026-06-17,STR002,PRD006,SALE,-2,Customer Sale Transaction
MOV_SALE_20260618_STR002_PRD006,2026-06-18,STR002,PRD006,SALE,-3,Customer Sale Transaction
MOV_SALE_20260619_STR002_PRD006,2026-06-19,STR002,PRD006,SALE,-2,Customer Sale Transaction
MOV_SALE_20260620_STR002_PRD006,2026-06-20,STR002,PRD006,SALE,-4,Customer Sale Transaction
MOV_SALE_20260621_STR002_PRD006,2026-06-21,STR002,PRD006,SALE,-4,Customer Sale Transaction
MOV_SALE_20260622_STR002_PRD006,2026-06-22,STR002,PRD006,SALE,-4,Customer Sale Transaction
MOV_SALE_20260623_STR002_PRD006,2026-06-23,STR002,PRD006,SALE,-5,Customer Sale Transaction
MOV_SALE_20260624_STR002_PRD006,2026-06-24,STR002,PRD006,SALE,-3,Customer Sale Transaction
MOV_SALE_20260627_STR002_PRD006,2026-06-27,STR002,PRD006,SALE,-4,Customer Sale Transaction
MOV_SALE_20260628_STR002_PRD006,2026-06-28,STR002,PRD006,SALE,-5,Customer Sale Transaction
MOV_SALE_20260629_STR002_PRD006,2026-06-29,STR002,PRD006,SALE,-3,Customer Sale Transaction
MOV_SALE_20260630_STR002_PRD006,2026-06-30,STR002,PRD006,SALE,-3,Customer Sale Transaction
MOV_SALE_20260701_STR002_PRD006,2026-07-01,STR002,PRD006,SALE,-4,Customer Sale Transaction
MOV_SALE_20260702_STR002_PRD006,2026-07-02,STR002,PRD006,SALE,-3,Customer Sale Transaction
MOV_SALE_20260703_STR002_PRD006,2026-07-03,STR002,PRD006,SALE,-2,Customer Sale Transaction
MOV_SALE_20260704_STR002_PRD006,2026-07-04,STR002,PRD006,SALE,-5,Customer Sale Transaction
MOV_SALE_20260705_STR002_PRD006,2026-07-05,STR002,PRD006,SALE,-5,Customer Sale Transaction
MOV_SALE_20260707_STR002_PRD006,2026-07-07,STR002,PRD006,SALE,-2,Customer Sale Transaction
MOV_SALE_20260709_STR002_PRD006,2026-07-09,STR002,PRD006,SALE,-4,Customer Sale Transaction
MOV_SALE_20260710_STR002_PRD006,2026-07-10,STR002,PRD006,SALE,-2,Customer Sale Transaction
MOV_SALE_20260711_STR002_PRD006,2026-07-11,STR002,PRD006,SALE,-3,Customer Sale Transaction
MOV_SALE_20260712_STR002_PRD006,2026-07-12,STR002,PRD006,SALE,-5,Customer Sale Transaction
MOV_SALE_20260713_STR002_PRD006,2026-07-13,STR002,PRD006,SALE,-3,Customer Sale Transaction
MOV_SALE_20260714_STR002_PRD006,2026-07-14,STR002,PRD006,SALE,-2,Customer Sale Transaction
MOV_SALE_20260715_STR002_PRD006,2026-07-15,STR002,PRD006,SALE,-2,Customer Sale Transaction
MOV_SALE_20260716_STR002_PRD006,2026-07-16,STR002,PRD006,SALE,-2,Customer Sale Transaction
MOV_SALE_20260717_STR002_PRD006,2026-07-17,STR002,PRD006,SALE,-4,Customer Sale Transaction
MOV_SALE_20260718_STR002_PRD006,2026-07-18,STR002,PRD006,SALE,-3,Customer Sale Transaction
MOV_SALE_20260719_STR002_PRD006,2026-07-19,STR002,PRD006,SALE,-3,Customer Sale Transaction
MOV_SALE_20260720_STR002_PRD006,2026-07-20,STR002,PRD006,SALE,-5,Customer Sale Transaction
MOV_SALE_20260721_STR002_PRD006,2026-07-21,STR002,PRD006,SALE,-2,Customer Sale Transaction
MOV_SALE_20260722_STR002_PRD006,2026-07-22,STR002,PRD006,SALE,-5,Customer Sale Transaction
MOV_SALE_20260725_STR002_PRD006,2026-07-25,STR002,PRD006,SALE,-4,Customer Sale Transaction
MOV_SALE_20260726_STR002_PRD006,2026-07-26,STR002,PRD006,SALE,-3,Customer Sale Transaction
MOV_SALE_20260727_STR002_PRD006,2026-07-27,STR002,PRD006,SALE,-3,Customer Sale Transaction
MOV_SALE_20260728_STR002_PRD006,2026-07-28,STR002,PRD006,SALE,-4,Customer Sale Transaction
MOV_SALE_20260729_STR002_PRD006,2026-07-29,STR002,PRD006,SALE,-4,Customer Sale Transaction
MOV_SALE_20260730_STR002_PRD006,2026-07-30,STR002,PRD006,SALE,-5,Customer Sale Transaction
MOV_SALE_20260731_STR002_PRD006,2026-07-31,STR002,PRD006,SALE,-2,Customer Sale Transaction
MOV_PURCH_20260731_STR002_PRD006,2026-07-31,STR002,PRD006,PURCHASE,20,Supplier Replenishment Shipment
MOV_SALE_20260801_STR002_PRD006,2026-08-01,STR002,PRD006,SALE,-3,Customer Sale Transaction
MOV_SALE_20260802_STR002_PRD006,2026-08-02,STR002,PRD006,SALE,-2,Customer Sale Transaction
MOV_SALE_20260803_STR002_PRD006,2026-08-03,STR002,PRD006,SALE,-5,Customer Sale Transaction
MOV_SALE_20260805_STR002_PRD006,2026-08-05,STR002,PRD006,SALE,-5,Customer Sale Transaction
MOV_SALE_20260806_STR002_PRD006,2026-08-06,STR002,PRD006,SALE,-4,Customer Sale Transaction
MOV_SALE_20260808_STR002_PRD006,2026-08-08,STR002,PRD006,SALE,-3,Customer Sale Transaction
MOV_SALE_20260809_STR002_PRD006,2026-08-09,STR002,PRD006,SALE,-3,Customer Sale Transaction
MOV_SALE_20260810_STR002_PRD006,2026-08-10,STR002,PRD006,SALE,-2,Customer Sale Transaction
MOV_SALE_20260811_STR002_PRD006,2026-08-11,STR002,PRD006,SALE,-2,Customer Sale Transaction
MOV_SALE_20260812_STR002_PRD006,2026-08-12,STR002,PRD006,SALE,-3,Customer Sale Transaction
MOV_SALE_20260813_STR002_PRD006,2026-08-13,STR002,PRD006,SALE,-5,Customer Sale Transaction
MOV_SALE_20260814_STR002_PRD006,2026-08-14,STR002,PRD006,SALE,-5,Customer Sale Transaction
MOV_SALE_20260815_STR002_PRD006,2026-08-15,STR002,PRD006,SALE,-3,Customer Sale Transaction
MOV_SALE_20260816_STR002_PRD006,2026-08-16,STR002,PRD006,SALE,-3,Customer Sale Transaction
MOV_SALE_20260817_STR002_PRD006,2026-08-17,STR002,PRD006,SALE,-4,Customer Sale Transaction
MOV_SALE_20260818_STR002_PRD006,2026-08-18,STR002,PRD006,SALE,-5,Customer Sale Transaction
MOV_SALE_20260820_STR002_PRD006,2026-08-20,STR002,PRD006,SALE,-2,Customer Sale Transaction
MOV_SALE_20260821_STR002_PRD006,2026-08-21,STR002,PRD006,SALE,-2,Customer Sale Transaction
MOV_SALE_20260822_STR002_PRD006,2026-08-22,STR002,PRD006,SALE,-4,Customer Sale Transaction
MOV_SALE_20260823_STR002_PRD006,2026-08-23,STR002,PRD006,SALE,-2,Customer Sale Transaction
MOV_SALE_20260825_STR002_PRD006,2026-08-25,STR002,PRD006,SALE,-3,Customer Sale Transaction
MOV_PURCH_20260825_STR002_PRD006,2026-08-25,STR002,PRD006,PURCHASE,20,Supplier Replenishment Shipment
MOV_SALE_20260826_STR002_PRD006,2026-08-26,STR002,PRD006,SALE,-3,Customer Sale Transaction
MOV_SALE_20260827_STR002_PRD006,2026-08-27,STR002,PRD006,SALE,-2,Customer Sale Transaction
MOV_SALE_20260829_STR002_PRD006,2026-08-29,STR002,PRD006,SALE,-3,Customer Sale Transaction
MOV_SALE_20260831_STR002_PRD006,2026-08-31,STR002,PRD006,SALE,-2,Customer Sale Transaction
MOV_SALE_20260901_STR002_PRD006,2026-09-01,STR002,PRD006,SALE,-2,Customer Sale Transaction
MOV_SALE_20260902_STR002_PRD006,2026-09-02,STR002,PRD006,SALE,-3,Customer Sale Transaction
MOV_SALE_20260903_STR002_PRD006,2026-09-03,STR002,PRD006,SALE,-3,Customer Sale Transaction
MOV_ADJ_20260903_STR002_PRD006,2026-09-03,STR002,PRD006,PURCHASE,82,Audit Balance Alignment
MOV_INIT_STR002_PRD007,2026-06-06,STR002,PRD007,OPENING,60,Opening Inventory Balance
MOV_SALE_20260610_STR002_PRD007,2026-06-10,STR002,PRD007,SALE,-2,Customer Sale Transaction
MOV_SALE_20260613_STR002_PRD007,2026-06-13,STR002,PRD007,SALE,-1,Customer Sale Transaction
MOV_SALE_20260614_STR002_PRD007,2026-06-14,STR002,PRD007,SALE,-2,Customer Sale Transaction
MOV_SALE_20260615_STR002_PRD007,2026-06-15,STR002,PRD007,SALE,-1,Customer Sale Transaction
MOV_SALE_20260618_STR002_PRD007,2026-06-18,STR002,PRD007,SALE,-2,Customer Sale Transaction
MOV_SALE_20260622_STR002_PRD007,2026-06-22,STR002,PRD007,SALE,-1,Customer Sale Transaction
MOV_SALE_20260627_STR002_PRD007,2026-06-27,STR002,PRD007,SALE,-2,Customer Sale Transaction
MOV_SALE_20260629_STR002_PRD007,2026-06-29,STR002,PRD007,SALE,-1,Customer Sale Transaction
MOV_SALE_20260706_STR002_PRD007,2026-07-06,STR002,PRD007,SALE,-2,Customer Sale Transaction
MOV_SALE_20260707_STR002_PRD007,2026-07-07,STR002,PRD007,SALE,-3,Customer Sale Transaction
MOV_SALE_20260708_STR002_PRD007,2026-07-08,STR002,PRD007,SALE,-2,Customer Sale Transaction
MOV_SALE_20260709_STR002_PRD007,2026-07-09,STR002,PRD007,SALE,-1,Customer Sale Transaction
MOV_SALE_20260712_STR002_PRD007,2026-07-12,STR002,PRD007,SALE,-3,Customer Sale Transaction
MOV_SALE_20260714_STR002_PRD007,2026-07-14,STR002,PRD007,SALE,-2,Customer Sale Transaction
MOV_SALE_20260715_STR002_PRD007,2026-07-15,STR002,PRD007,SALE,-1,Customer Sale Transaction
MOV_SALE_20260717_STR002_PRD007,2026-07-17,STR002,PRD007,SALE,-2,Customer Sale Transaction
MOV_SALE_20260719_STR002_PRD007,2026-07-19,STR002,PRD007,SALE,-1,Customer Sale Transaction
MOV_SALE_20260720_STR002_PRD007,2026-07-20,STR002,PRD007,SALE,-2,Customer Sale Transaction
MOV_SALE_20260721_STR002_PRD007,2026-07-21,STR002,PRD007,SALE,-2,Customer Sale Transaction
MOV_SALE_20260731_STR002_PRD007,2026-07-31,STR002,PRD007,SALE,-2,Customer Sale Transaction
MOV_PURCH_20260731_STR002_PRD007,2026-07-31,STR002,PRD007,PURCHASE,20,Supplier Replenishment Shipment
MOV_SALE_20260801_STR002_PRD007,2026-08-01,STR002,PRD007,SALE,-3,Customer Sale Transaction
MOV_SALE_20260807_STR002_PRD007,2026-08-07,STR002,PRD007,SALE,-2,Customer Sale Transaction
MOV_SALE_20260808_STR002_PRD007,2026-08-08,STR002,PRD007,SALE,-2,Customer Sale Transaction
MOV_SALE_20260809_STR002_PRD007,2026-08-09,STR002,PRD007,SALE,-2,Customer Sale Transaction
MOV_SALE_20260810_STR002_PRD007,2026-08-10,STR002,PRD007,SALE,-3,Customer Sale Transaction
MOV_SALE_20260811_STR002_PRD007,2026-08-11,STR002,PRD007,SALE,-3,Customer Sale Transaction
MOV_SALE_20260813_STR002_PRD007,2026-08-13,STR002,PRD007,SALE,-2,Customer Sale Transaction
MOV_SALE_20260815_STR002_PRD007,2026-08-15,STR002,PRD007,SALE,-2,Customer Sale Transaction
MOV_SALE_20260816_STR002_PRD007,2026-08-16,STR002,PRD007,SALE,-1,Customer Sale Transaction
MOV_SALE_20260818_STR002_PRD007,2026-08-18,STR002,PRD007,SALE,-2,Customer Sale Transaction
MOV_SALE_20260821_STR002_PRD007,2026-08-21,STR002,PRD007,SALE,-3,Customer Sale Transaction
MOV_SALE_20260823_STR002_PRD007,2026-08-23,STR002,PRD007,SALE,-1,Customer Sale Transaction
MOV_SALE_20260824_STR002_PRD007,2026-08-24,STR002,PRD007,SALE,-3,Customer Sale Transaction
MOV_PURCH_20260825_STR002_PRD007,2026-08-25,STR002,PRD007,PURCHASE,20,Supplier Replenishment Shipment
MOV_SALE_20260827_STR002_PRD007,2026-08-27,STR002,PRD007,SALE,-2,Customer Sale Transaction
MOV_SALE_20260831_STR002_PRD007,2026-08-31,STR002,PRD007,SALE,-2,Customer Sale Transaction
MOV_SALE_20260902_STR002_PRD007,2026-09-02,STR002,PRD007,SALE,-3,Customer Sale Transaction
MOV_ADJ_20260903_STR002_PRD007,2026-09-03,STR002,PRD007,ADJUSTMENT,-5,Audit Balance Alignment
MOV_INIT_STR002_PRD008,2026-06-06,STR002,PRD008,OPENING,75,Opening Inventory Balance
MOV_SALE_20260606_STR002_PRD008,2026-06-06,STR002,PRD008,SALE,-3,Customer Sale Transaction
MOV_SALE_20260607_STR002_PRD008,2026-06-07,STR002,PRD008,SALE,-2,Customer Sale Transaction
MOV_SALE_20260613_STR002_PRD008,2026-06-13,STR002,PRD008,SALE,-3,Customer Sale Transaction
MOV_SALE_20260616_STR002_PRD008,2026-06-16,STR002,PRD008,SALE,-1,Customer Sale Transaction
MOV_SALE_20260617_STR002_PRD008,2026-06-17,STR002,PRD008,SALE,-1,Customer Sale Transaction
MOV_SALE_20260618_STR002_PRD008,2026-06-18,STR002,PRD008,SALE,-1,Customer Sale Transaction
MOV_SALE_20260621_STR002_PRD008,2026-06-21,STR002,PRD008,SALE,-3,Customer Sale Transaction
MOV_SALE_20260624_STR002_PRD008,2026-06-24,STR002,PRD008,SALE,-2,Customer Sale Transaction
MOV_SALE_20260625_STR002_PRD008,2026-06-25,STR002,PRD008,SALE,-2,Customer Sale Transaction
MOV_SALE_20260626_STR002_PRD008,2026-06-26,STR002,PRD008,SALE,-3,Customer Sale Transaction
MOV_SALE_20260628_STR002_PRD008,2026-06-28,STR002,PRD008,SALE,-2,Customer Sale Transaction
MOV_SALE_20260629_STR002_PRD008,2026-06-29,STR002,PRD008,SALE,-2,Customer Sale Transaction
MOV_SALE_20260704_STR002_PRD008,2026-07-04,STR002,PRD008,SALE,-3,Customer Sale Transaction
MOV_SALE_20260707_STR002_PRD008,2026-07-07,STR002,PRD008,SALE,-1,Customer Sale Transaction
MOV_SALE_20260710_STR002_PRD008,2026-07-10,STR002,PRD008,SALE,-2,Customer Sale Transaction
MOV_SALE_20260716_STR002_PRD008,2026-07-16,STR002,PRD008,SALE,-1,Customer Sale Transaction
MOV_SALE_20260717_STR002_PRD008,2026-07-17,STR002,PRD008,SALE,-2,Customer Sale Transaction
MOV_SALE_20260719_STR002_PRD008,2026-07-19,STR002,PRD008,SALE,-2,Customer Sale Transaction
MOV_SALE_20260720_STR002_PRD008,2026-07-20,STR002,PRD008,SALE,-3,Customer Sale Transaction
MOV_SALE_20260721_STR002_PRD008,2026-07-21,STR002,PRD008,SALE,-1,Customer Sale Transaction
MOV_SALE_20260725_STR002_PRD008,2026-07-25,STR002,PRD008,SALE,-3,Customer Sale Transaction
MOV_SALE_20260726_STR002_PRD008,2026-07-26,STR002,PRD008,SALE,-2,Customer Sale Transaction
MOV_SALE_20260728_STR002_PRD008,2026-07-28,STR002,PRD008,SALE,-3,Customer Sale Transaction
MOV_SALE_20260731_STR002_PRD008,2026-07-31,STR002,PRD008,SALE,-1,Customer Sale Transaction
MOV_PURCH_20260731_STR002_PRD008,2026-07-31,STR002,PRD008,PURCHASE,20,Supplier Replenishment Shipment
MOV_SALE_20260803_STR002_PRD008,2026-08-03,STR002,PRD008,SALE,-2,Customer Sale Transaction
MOV_SALE_20260804_STR002_PRD008,2026-08-04,STR002,PRD008,SALE,-3,Customer Sale Transaction
MOV_SALE_20260807_STR002_PRD008,2026-08-07,STR002,PRD008,SALE,-1,Customer Sale Transaction
MOV_SALE_20260808_STR002_PRD008,2026-08-08,STR002,PRD008,SALE,-1,Customer Sale Transaction
MOV_SALE_20260811_STR002_PRD008,2026-08-11,STR002,PRD008,SALE,-2,Customer Sale Transaction
MOV_SALE_20260817_STR002_PRD008,2026-08-17,STR002,PRD008,SALE,-2,Customer Sale Transaction
MOV_SALE_20260818_STR002_PRD008,2026-08-18,STR002,PRD008,SALE,-2,Customer Sale Transaction
